	# Busco id	Status	Sequence	Score	Length
1087	494057at33208	Duplicated	NODE_49141_length_2027_cov_81.480553_g21286_i0:64-690	221.7	172.0
1088	494057at33208	Duplicated	NODE_53802_length_1892_cov_79.991204_g21286_i1:64-690	221.7	172.0
1089	495100at33208	Duplicated	NODE_10999_length_4593_cov_119.314159_g1454_i3:1998-1033	352.6	217.0
1090	495100at33208	Duplicated	NODE_3016_length_7281_cov_113.859878_g1454_i0:3994-3029	352.6	217.0
1091	495175at33208	Duplicated	NODE_14031_length_4130_cov_114.154055_g6141_i0:19-747	240.0	181.0
1092	495175at33208	Duplicated	NODE_57214_length_1804_cov_40.834778_g24106_i1:1637-921	225.2	181.0
1093	495207at33208	Duplicated	NODE_4541_length_6415_cov_339.911227_g89_i12:6347-5322	250.3	247.0
1094	495207at33208	Duplicated	NODE_9739_length_4833_cov_163.171218_g89_i26:67-1092	250.3	247.0
1095	495207at33208	Duplicated	NODE_40527_length_2319_cov_54.298308_g17471_i0:779-1726	218.0	236.0
1096	495207at33208	Duplicated	NODE_42006_length_2262_cov_50.333029_g17471_i1:779-1726	218.0	236.0
1097	495311at33208	Duplicated	NODE_55461_length_1849_cov_125.208896_g24249_i0:1614-1009	267.1	163.0
1098	495311at33208	Duplicated	NODE_52760_length_1919_cov_2688.758938_g778_i94:47-661	248.8	160.0
1099	495329at33208	Duplicated	NODE_19646_length_3511_cov_84.932810_g8523_i0:90-689	163.8	169.0
1100	495329at33208	Duplicated	NODE_20622_length_3428_cov_85.478092_g8523_i1:90-689	163.8	169.0
1101	495329at33208	Duplicated	NODE_63072_length_1666_cov_109.030760_g8523_i2:140-739	163.8	169.0
1102	495389at33208	Duplicated	NODE_23233_length_3223_cov_202.029206_g10017_i0:89-718	147.1	160.0
1103	495389at33208	Duplicated	NODE_12127_length_4405_cov_262.209603_g5355_i0:2444-3076	132.5	165.0
1104	495389at33208	Duplicated	NODE_14848_length_4022_cov_274.668017_g5355_i1:1960-1328	132.5	165.0
1105	495389at33208	Duplicated	NODE_18417_length_3622_cov_350.109608_g5355_i2:1960-1328	132.5	165.0
1106	495389at33208	Duplicated	NODE_29674_length_2814_cov_392.643926_g5355_i5:853-1485	132.5	165.0
1107	495605at33208	Duplicated	NODE_40038_length_2337_cov_256.462014_g8392_i2:154-1071	381.7	225.0
1108	495605at33208	Duplicated	NODE_60190_length_1733_cov_74.300602_g26500_i0:628-1530	359.9	225.0
1109	495605at33208	Duplicated	NODE_70059_length_1522_cov_87.050380_g26500_i1:417-1319	359.9	225.0
1110	495802at33208	Duplicated	NODE_126330_length_838_cov_154.850980_g68361_i0:746-330	93.7	66.0
1111	495802at33208	Duplicated	NODE_52076_length_1939_cov_99.946409_g22629_i0:609-1034	89.6	68.0
1112	495926at33208	Duplicated	NODE_10130_length_4758_cov_57.778869_g4483_i0:1032-2003	113.3	161.0
1113	495926at33208	Duplicated	NODE_74361_length_1443_cov_58.347445_g33672_i0:361-1193	108.1	145.0
1114	495926at33208	Duplicated	NODE_75670_length_1420_cov_59.097996_g33672_i1:373-1170	107.3	144.0
1115	496070at33208	Duplicated	NODE_80387_length_1343_cov_25.059055_g37049_i0:28-813	142.7	177.0
1116	496070at33208	Duplicated	NODE_102699_length_1051_cov_32.822086_g50821_i0:114-881	131.6	173.0
1117	496219at33208	Duplicated	NODE_94274_length_1148_cov_156.537674_g45335_i0:39-995	364.7	232.0
1118	496219at33208	Duplicated	NODE_91453_length_1184_cov_256.123312_g43551_i0:150-1061	362.0	233.0
1119	498535at33208	Duplicated	NODE_56013_length_1834_cov_86.231119_g24511_i0:1565-714	366.1	214.0
1120	498535at33208	Duplicated	NODE_58446_length_1774_cov_16.969430_g25643_i0:1618-812	335.3	207.0
1121	500261at33208	Duplicated	NODE_13767_length_4167_cov_72.688324_g6020_i0:4135-2945	364.9	292.0
1122	500261at33208	Duplicated	NODE_13925_length_4145_cov_73.163065_g6020_i1:4113-2923	364.9	292.0
1123	500261at33208	Duplicated	NODE_67534_length_1571_cov_202.379172_g30143_i0:130-1311	340.0	289.0
1124	500808at33208	Duplicated	NODE_82175_length_1316_cov_12.767498_g38052_i0:1218-1	426.5	311.0
1125	500808at33208	Duplicated	NODE_15962_length_3880_cov_98.049645_g6981_i0:3816-2543	406.2	302.0
1126	500808at33208	Duplicated	NODE_17122_length_3755_cov_102.768876_g6981_i1:3691-2543	406.2	302.0
1127	501396at33208	Complete	NODE_49675_length_2009_cov_226.400310_g21532_i0:118-1053	302.0	167.0
1128	501546at33208	Complete	NODE_107437_length_1001_cov_748.960129_g54122_i0:134-682	148.1	145.0
1129	501788at33208	Complete	NODE_100028_length_1080_cov_457.634558_g49052_i0:214-876	241.8	175.0
1130	502128at33208	Duplicated	NODE_28812_length_2864_cov_75.235041_g2407_i3:16-945	402.4	240.0
1131	502128at33208	Duplicated	NODE_28589_length_2876_cov_100.861220_g11250_i2:626-1570	389.4	235.0
1132	502407at33208	Duplicated	NODE_34413_length_2575_cov_133.599520_g14840_i0:2484-1780	233.2	174.0
1133	502407at33208	Duplicated	NODE_19894_length_3490_cov_342.308458_g1750_i1:94-816	217.9	172.0
1134	502407at33208	Duplicated	NODE_90895_length_1191_cov_213.578712_g1750_i2:94-816	217.9	172.0
1135	502429at33208	Duplicated	NODE_99993_length_1081_cov_7.775794_g49027_i0:875-162	232.0	189.0
1136	502429at33208	Duplicated	NODE_44668_length_2168_cov_85.692124_g18422_i1:174-824	211.6	177.0
1137	502429at33208	Duplicated	NODE_42788_length_2234_cov_77.354003_g18422_i0:1914-1285	206.1	167.0
1138	502584at33208	Duplicated	NODE_42564_length_2242_cov_44.554633_g18323_i0:2145-1243	222.2	227.0
1139	502584at33208	Duplicated	NODE_43646_length_2203_cov_44.066197_g18323_i1:2106-1204	222.2	227.0
1140	502691at33208	Duplicated	NODE_40345_length_2326_cov_21.291167_g17391_i0:2099-1383	354.9	205.0
1141	502691at33208	Duplicated	NODE_84069_length_1288_cov_31.223868_g17391_i3:1061-345	354.9	205.0
1142	502691at33208	Duplicated	NODE_41536_length_2279_cov_152.714415_g17889_i0:929-1633	337.5	205.0
1143	502691at33208	Duplicated	NODE_45923_length_2126_cov_142.318558_g17889_i1:929-1633	337.5	205.0
1144	503333at33208	Duplicated	NODE_73429_length_1459_cov_111.558442_g33173_i0:296-1279	446.3	268.0
1145	503333at33208	Duplicated	NODE_64438_length_1636_cov_261.667306_g16561_i2:313-1359	422.3	265.0
1146	503828at33208	Duplicated	NODE_18338_length_3631_cov_14.159921_g7976_i0:3084-2023	140.4	129.0
1147	503828at33208	Duplicated	NODE_30027_length_2794_cov_32.239985_g7976_i1:2247-1186	140.4	129.0
1148	503828at33208	Duplicated	NODE_30475_length_2771_cov_31.129355_g7976_i2:2224-1163	140.4	129.0
1149	503828at33208	Duplicated	NODE_34576_length_2567_cov_156.295108_g14908_i0:1993-1226	133.6	137.0
1150	503828at33208	Duplicated	NODE_56631_length_1818_cov_142.768481_g14908_i1:1244-477	133.6	137.0
1151	504207at33208	Duplicated	NODE_84979_length_1274_cov_196.959201_g39717_i0:1120-5	411.9	308.0
1152	504207at33208	Duplicated	NODE_79576_length_1356_cov_141.414653_g36584_i0:1245-133	405.3	307.0
1153	504292at33208	Duplicated	NODE_30290_length_2781_cov_194.769572_g13072_i0:2402-1617	233.4	175.0
1154	504292at33208	Duplicated	NODE_30810_length_2752_cov_85.805898_g13298_i0:2640-1762	229.3	182.0
1155	504691at33208	Complete	NODE_20119_length_3472_cov_57.225949_g8713_i0:95-583	176.7	129.0
1156	504731at33208	Duplicated	NODE_85289_length_1269_cov_1195.838629_g39900_i0:167-946	407.6	237.0
1157	504731at33208	Duplicated	NODE_110182_length_974_cov_31.140954_g56084_i0:878-102	397.7	237.0
1158	504912at33208	Duplicated	NODE_72093_length_1483_cov_152.117021_g32451_i0:770-1351	116.6	132.0
1159	504912at33208	Duplicated	NODE_93089_length_1163_cov_154.077982_g32451_i1:444-1031	116.5	132.0
1160	504912at33208	Duplicated	NODE_46679_length_2101_cov_768.442801_g20155_i0:1829-1200	112.1	133.0
1161	505248at33208	Duplicated	NODE_95192_length_1137_cov_13.826128_g45912_i0:925-320	272.4	169.0
1162	505248at33208	Duplicated	NODE_14912_length_4014_cov_15.721137_g6502_i0:1055-37	266.0	169.0
1163	505248at33208	Duplicated	NODE_18715_length_3595_cov_17.629188_g6502_i1:636-37	266.0	169.0
1164	505718at33208	Duplicated	NODE_72319_length_1479_cov_116.401138_g32565_i0:1462-554	81.0	95.0
1165	505718at33208	Duplicated	NODE_51958_length_1942_cov_27.681648_g22571_i0:1597-770	71.6	109.0
1166	508188at33208	Duplicated	NODE_55858_length_1838_cov_216.430595_g24439_i0:1679-37	261.4	256.0
1167	508188at33208	Duplicated	NODE_59360_length_1752_cov_237.755807_g24439_i1:1593-37	259.6	256.0
1168	508379at33208	Duplicated	NODE_98069_length_1103_cov_168.066019_g47745_i0:1058-492	188.3	147.0
1169	508379at33208	Duplicated	NODE_65830_length_1608_cov_88.893811_g29308_i0:1344-829	184.4	130.0
1170	508986at33208	Duplicated	NODE_102966_length_1048_cov_331.582564_g8629_i2:868-110	73.9	187.0
1171	508986at33208	Duplicated	NODE_19910_length_3489_cov_100.934719_g8629_i0:868-110	73.9	187.0
1172	509494at33208	Duplicated	NODE_76972_length_1398_cov_11147.800755_g15836_i3:1258-740	236.0	142.0
1173	509494at33208	Duplicated	NODE_36674_length_2471_cov_7445.829441_g15836_i0:2469-1969	228.8	135.0
1174	509494at33208	Duplicated	NODE_56975_length_1809_cov_8247.572005_g15836_i1:1807-1307	228.8	135.0
1175	509494at33208	Duplicated	NODE_65858_length_1607_cov_9365.138201_g15836_i2:1240-740	228.8	135.0
1176	509494at33208	Duplicated	NODE_113729_length_941_cov_3808.260369_g28933_i2:108-593	200.8	121.0
1177	509816at33208	Duplicated	NODE_18178_length_3648_cov_76.216503_g2613_i5:3570-2890	239.6	162.0
1178	509816at33208	Duplicated	NODE_26911_length_2974_cov_45.885557_g2613_i12:2896-2216	239.6	162.0
1179	509816at33208	Duplicated	NODE_44047_length_2190_cov_27.454889_g2613_i16:2112-1432	239.6	162.0
1180	509816at33208	Duplicated	NODE_7195_length_5421_cov_77.675954_g2613_i3:77-757	239.6	162.0
1181	509816at33208	Duplicated	NODE_7413_length_5361_cov_75.737141_g2613_i4:77-757	239.6	162.0
1182	509816at33208	Duplicated	NODE_78025_length_1381_cov_179.310398_g35702_i0:968-426	216.0	162.0
1183	510174at33208	Duplicated	NODE_2300_length_7865_cov_44.595739_g1156_i0:7795-6452	366.7	276.0
1184	510174at33208	Duplicated	NODE_7036_length_5462_cov_36.584153_g1156_i3:69-1412	366.7	276.0
1185	510174at33208	Duplicated	NODE_47657_length_2071_cov_198.874875_g20618_i0:99-1373	353.6	267.0
1186	510522at33208	Duplicated	NODE_24631_length_3128_cov_94.912275_g285_i42:2837-2112	221.9	197.0
1187	510522at33208	Duplicated	NODE_24943_length_3108_cov_84.269852_g285_i43:2817-2092	221.9	197.0
1188	510522at33208	Duplicated	NODE_25430_length_3074_cov_91.309563_g285_i44:2783-2058	221.9	197.0
1189	510522at33208	Duplicated	NODE_28642_length_2873_cov_93.808929_g285_i48:2582-1857	221.9	197.0
1190	510522at33208	Duplicated	NODE_94767_length_1142_cov_165.423761_g45651_i0:1109-336	205.3	198.0
1191	510581at33208	Duplicated	NODE_40473_length_2321_cov_59.782473_g17447_i0:974-2035	290.8	230.0
1192	510581at33208	Duplicated	NODE_31177_length_2733_cov_65.009398_g13454_i0:815-1717	253.1	227.0
1193	510581at33208	Duplicated	NODE_46718_length_2100_cov_246.727676_g13454_i1:815-1717	253.1	227.0
1194	511272at33208	Complete	NODE_7247_length_5408_cov_75.612184_g3304_i0:2994-2080	244.8	219.0
1195	511386at33208	Duplicated	NODE_13668_length_4182_cov_481.714529_g5586_i1:236-2083	470.7	431.0
1196	511386at33208	Duplicated	NODE_12668_length_4324_cov_470.273583_g5586_i0:236-2134	470.6	431.0
1197	511386at33208	Duplicated	NODE_38395_length_2401_cov_904.352663_g11425_i1:76-1947	450.5	459.0
1198	511386at33208	Duplicated	NODE_39651_length_2352_cov_829.535761_g11425_i2:76-1947	450.5	459.0
1199	511386at33208	Duplicated	NODE_26489_length_3000_cov_608.015032_g11425_i0:76-2547	450.2	459.0
1200	511575at33208	Duplicated	NODE_115028_length_930_cov_66.893816_g59638_i0:842-297	279.1	155.0
1201	511575at33208	Duplicated	NODE_51842_length_1945_cov_174.882479_g22523_i0:487-1020	244.6	147.0
1202	511668at33208	Duplicated	NODE_7571_length_5321_cov_55.822599_g567_i2:57-884	223.2	197.0
1203	511668at33208	Duplicated	NODE_1075_length_9724_cov_62.988291_g567_i0:57-800	221.7	197.0
1204	511668at33208	Duplicated	NODE_7430_length_5356_cov_56.133636_g567_i1:57-800	221.7	197.0
1205	514121at33208	Duplicated	NODE_57955_length_1786_cov_126.696439_g25401_i0:1773-940	297.7	198.0
1206	514121at33208	Duplicated	NODE_92748_length_1167_cov_118.676417_g25401_i1:1154-321	297.7	198.0
1207	514121at33208	Duplicated	NODE_12525_length_4346_cov_423.371402_g2035_i4:4286-3474	292.5	206.0
1208	514121at33208	Duplicated	NODE_31170_length_2733_cov_409.619925_g2035_i8:2673-1397	283.8	206.0
1209	514296at33208	Complete	NODE_121245_length_877_cov_11.757463_g64361_i0:60-629	243.2	135.0
1210	514565at33208	Duplicated	NODE_21908_length_3326_cov_28.111589_g9451_i0:3312-2644	377.1	190.0
1211	514565at33208	Duplicated	NODE_23984_length_3172_cov_37.400452_g10338_i0:3047-2409	360.2	190.0
1212	514675at33208	Duplicated	NODE_15980_length_3878_cov_339.322733_g1464_i3:295-960	218.6	202.0
1213	514675at33208	Duplicated	NODE_90662_length_1194_cov_250.049955_g43084_i0:243-932	198.3	202.0
1214	514698at33208	Duplicated	NODE_106676_length_1009_cov_455.739316_g53584_i0:206-838	216.6	155.0
1215	514698at33208	Duplicated	NODE_56721_length_1816_cov_49.760757_g24817_i0:71-700	199.1	151.0
1216	514724at33208	Complete	NODE_66133_length_1602_cov_9.730543_g29464_i0:172-1158	142.9	192.0
1217	514727at33208	Complete	NODE_29085_length_2848_cov_19.757117_g12542_i0:659-2050	132.1	226.0
1218	514740at33208	Duplicated	NODE_39902_length_2343_cov_202.974890_g17203_i0:1246-1857	277.5	176.0
1219	514740at33208	Duplicated	NODE_91884_length_1178_cov_581.613575_g43835_i0:197-826	274.1	175.0
1220	514834at33208	Complete	NODE_98763_length_1095_cov_11.869863_g48209_i0:909-4	119.6	191.0
1221	514892at33208	Duplicated	NODE_54279_length_1880_cov_98.273381_g23671_i0:119-1189	294.0	204.0
1222	514892at33208	Duplicated	NODE_43038_length_2226_cov_11.327450_g18529_i0:989-1795	250.4	202.0
1223	515058at33208	Duplicated	NODE_29247_length_2839_cov_48.976139_g12619_i0:2634-512	458.0	343.0
1224	515058at33208	Duplicated	NODE_47814_length_2066_cov_67.768690_g12619_i1:1861-512	452.2	326.0
1225	515058at33208	Duplicated	NODE_11804_length_4459_cov_173.364113_g5217_i0:115-1441	415.0	269.0
1226	515377at33208	Complete	NODE_13424_length_4214_cov_20.006279_g5876_i0:149-802	116.3	143.0
1227	515410at33208	Duplicated	NODE_29143_length_2845_cov_69.121934_g2288_i9:1483-2620	201.5	151.0
1228	515410at33208	Duplicated	NODE_30293_length_2781_cov_73.814623_g2288_i10:1483-2556	201.5	151.0
1229	515410at33208	Duplicated	NODE_66801_length_1587_cov_139.391678_g29784_i0:64-1080	183.4	167.0
1230	515425at33208	Complete	NODE_75826_length_1417_cov_1612.337054_g34495_i0:171-1265	270.9	210.0
1231	515528at33208	Complete	NODE_27662_length_2927_cov_8.519271_g11936_i0:2924-1230	273.2	276.0
1232	515640at33208	Duplicated	NODE_73824_length_1452_cov_121.272661_g33387_i0:63-800	306.7	197.0
1233	515640at33208	Duplicated	NODE_50827_length_1976_cov_196.378875_g22057_i0:1905-1171	305.4	193.0
1234	516078at33208	Duplicated	NODE_31581_length_2712_cov_265.621826_g13639_i0:2635-1733	333.0	238.0
1235	516078at33208	Duplicated	NODE_43191_length_2220_cov_122.237541_g3289_i6:316-1218	331.0	258.0
1236	516078at33208	Duplicated	NODE_65189_length_1621_cov_104.629845_g28991_i0:600-1517	289.2	238.0
1237	516321at33208	Duplicated	NODE_87166_length_1243_cov_167.755556_g40988_i0:304-819	245.3	135.0
1238	516321at33208	Duplicated	NODE_25845_length_3043_cov_123.848485_g11133_i0:175-684	231.3	135.0
1239	516481at33208	Duplicated	NODE_64929_length_1626_cov_115.206697_g28856_i0:1096-404	101.9	163.0
1240	516481at33208	Duplicated	NODE_8007_length_5209_cov_123.588980_g3619_i0:3637-2936	95.9	172.0
1241	516659at33208	Duplicated	NODE_71025_length_1504_cov_19.959469_g31904_i0:114-1022	179.7	193.0
1242	516659at33208	Duplicated	NODE_55826_length_1839_cov_34.917894_g24418_i0:37-936	176.5	223.0
1243	516716at33208	Duplicated	NODE_31214_length_2731_cov_32.020692_g13473_i0:220-1701	332.9	313.0
1244	516716at33208	Duplicated	NODE_32849_length_2650_cov_32.966240_g13473_i1:220-1701	332.9	313.0
1245	516716at33208	Duplicated	NODE_49453_length_2017_cov_11.585905_g21425_i0:51-1697	307.4	334.0
1246	517311at33208	Complete	NODE_80430_length_1342_cov_34.497242_g37071_i0:190-945	231.7	155.0
1247	517525at33208	Duplicated	NODE_28994_length_2853_cov_26.542806_g12495_i0:1154-2206	420.5	272.0
1248	517525at33208	Duplicated	NODE_78115_length_1380_cov_6.323642_g35740_i0:1065-19	420.4	272.0
1249	517686at33208	Complete	NODE_84582_length_1280_cov_462.537697_g39481_i0:86-454	140.7	99.0
1250	517968at33208	Duplicated	NODE_70611_length_1512_cov_17.421821_g19945_i1:76-513	133.1	111.0
1251	517968at33208	Duplicated	NODE_61637_length_1699_cov_98.607011_g27206_i0:671-225	128.5	100.0
1252	517968at33208	Duplicated	NODE_78091_length_1380_cov_120.048202_g27206_i1:671-225	128.5	100.0
1253	518288at33208	Duplicated	NODE_36956_length_2460_cov_12.482195_g15961_i0:6-1016	424.9	284.0
1254	518288at33208	Duplicated	NODE_25848_length_3043_cov_44.018519_g11134_i0:39-2109	402.4	293.0
1255	518569at33208	Duplicated	NODE_68393_length_1554_cov_925.250506_g30566_i0:49-1212	376.3	299.0
1256	518569at33208	Duplicated	NODE_17422_length_3726_cov_68.200931_g7605_i0:3565-1087	342.0	300.0
1257	518569at33208	Duplicated	NODE_70899_length_1506_cov_113.871598_g7605_i2:1345-182	342.0	300.0
1258	518569at33208	Duplicated	NODE_62713_length_1674_cov_56.369144_g7605_i1:1513-5	338.2	293.0
1259	518635at33208	Duplicated	NODE_22574_length_3276_cov_22.363409_g9745_i0:3079-1439	378.1	346.0
1260	518635at33208	Duplicated	NODE_23588_length_3198_cov_22.582720_g9745_i1:3001-1361	378.1	346.0
1261	518635at33208	Duplicated	NODE_23999_length_3171_cov_22.918657_g9745_i2:2974-1334	378.1	346.0
1262	519030at33208	Duplicated	NODE_39738_length_2349_cov_9.460457_g17138_i0:422-1249	218.6	181.0
1263	519030at33208	Duplicated	NODE_27007_length_2969_cov_42.489641_g11650_i0:2396-1716	211.4	164.0
1264	519303at33208	Complete	NODE_48618_length_2043_cov_27.243147_g21052_i0:1967-606	348.0	361.0
1265	519777at33208	Duplicated	NODE_50434_length_1986_cov_791.227392_g215_i41:315-1094	235.2	202.0
1266	519777at33208	Duplicated	NODE_56435_length_1823_cov_98.681714_g52_i126:1767-994	231.4	202.0
1267	519777at33208	Duplicated	NODE_9711_length_4839_cov_17326.470206_g52_i38:55-828	231.4	202.0
1268	520011at33208	Duplicated	NODE_47328_length_2081_cov_168.211155_g20460_i0:1911-742	256.3	217.0
1269	520011at33208	Duplicated	NODE_57420_length_1798_cov_153.351304_g25136_i0:1599-409	222.8	213.0
1270	521343at33208	Duplicated	NODE_74369_length_1443_cov_34.761314_g30250_i1:352-981	125.1	138.0
1271	521343at33208	Duplicated	NODE_67757_length_1567_cov_30.000000_g30250_i0:352-1105	121.9	138.0
1272	521343at33208	Duplicated	NODE_137049_length_764_cov_38.390738_g77167_i0:694-89	118.0	141.0
1273	522886at33208	Duplicated	NODE_78197_length_1378_cov_205.593870_g35790_i0:1284-280	268.8	238.0
1274	522886at33208	Duplicated	NODE_35933_length_2505_cov_88.298109_g14444_i1:159-1175	251.8	245.0
1275	522886at33208	Duplicated	NODE_33510_length_2616_cov_82.920959_g14444_i0:159-1286	251.8	250.0
1276	522988at33208	Duplicated	NODE_9724_length_4837_cov_49.962217_g4320_i0:81-1908	267.4	264.0
1277	522988at33208	Duplicated	NODE_45304_length_2146_cov_40.246503_g19541_i0:2022-619	237.5	301.0
1278	522988at33208	Duplicated	NODE_47277_length_2083_cov_40.517413_g19541_i1:1959-556	237.5	301.0
1279	523206at33208	Duplicated	NODE_41540_length_2279_cov_122.455122_g17891_i0:133-1134	139.3	130.0
1280	523206at33208	Duplicated	NODE_56468_length_1822_cov_130.752430_g17891_i1:133-1134	139.3	130.0
1281	523206at33208	Duplicated	NODE_71521_length_1494_cov_153.066854_g32168_i0:1286-699	126.5	109.0
1282	523376at33208	Duplicated	NODE_73391_length_1460_cov_8.879596_g33152_i0:1333-389	292.5	243.0
1283	523376at33208	Duplicated	NODE_25737_length_3052_cov_54.344075_g11086_i0:2709-1843	269.7	232.0
1284	523376at33208	Duplicated	NODE_26084_length_3028_cov_55.413198_g11086_i1:2685-1819	269.7	232.0
1285	523534at33208	Duplicated	NODE_74772_length_1435_cov_333.505874_g33896_i0:1218-637	252.9	149.0
1286	523534at33208	Duplicated	NODE_54814_length_1865_cov_48.868304_g23913_i0:38-568	229.5	145.0
1287	524148at33208	Complete	NODE_3937_length_6723_cov_32.452180_g1847_i0:6640-4490	364.1	303.0
1288	524165at33208	Duplicated	NODE_35590_length_2521_cov_5.583333_g15376_i0:638-2140	370.3	367.0
1289	524165at33208	Duplicated	NODE_26832_length_2979_cov_14.713696_g11578_i0:745-2331	351.1	324.0
1290	524322at33208	Duplicated	NODE_47228_length_2084_cov_311.554451_g20413_i0:203-736	155.3	128.0
1291	524322at33208	Duplicated	NODE_57541_length_1796_cov_37.972722_g20413_i1:203-736	155.3	128.0
1292	524322at33208	Duplicated	NODE_64744_length_1630_cov_52.159923_g20413_i2:203-736	155.3	128.0
1293	524322at33208	Duplicated	NODE_35084_length_2544_cov_70.116552_g15145_i0:192-1234	139.8	128.0
1294	524322at33208	Duplicated	NODE_49440_length_2017_cov_90.288066_g15145_i1:192-707	139.8	128.0
1295	525542at33208	Complete	NODE_49198_length_2025_cov_365.886270_g462_i29:1922-1200	197.6	184.0
1296	525888at33208	Complete	NODE_96325_length_1124_cov_8.952426_g46630_i0:1121-660	224.6	144.0
1297	526074at33208	Duplicated	NODE_58482_length_1773_cov_16.203529_g25665_i0:1402-749	288.8	170.0
1298	526074at33208	Duplicated	NODE_20429_length_3445_cov_74.420225_g8829_i0:238-789	261.1	168.0
1299	526074at33208	Duplicated	NODE_20794_length_3414_cov_77.054774_g8829_i1:238-789	261.1	168.0
1300	526487at33208	Duplicated	NODE_135052_length_776_cov_123.679943_g75470_i0:46-642	292.9	184.0
1301	526487at33208	Duplicated	NODE_108848_length_987_cov_541.824945_g55143_i0:295-867	288.2	186.0
1302	526673at33208	Duplicated	NODE_63960_length_1647_cov_26.061626_g28377_i0:165-1085	403.5	265.0
1303	526673at33208	Duplicated	NODE_22736_length_3265_cov_43.118734_g9810_i0:74-1054	370.9	265.0
1304	526839at33208	Complete	NODE_29537_length_2822_cov_109.510731_g12746_i0:2532-1342	137.2	253.0
1305	527406at33208	Duplicated	NODE_22149_length_3310_cov_10.393883_g1838_i2:55-951	355.8	209.0
1306	527406at33208	Duplicated	NODE_55863_length_1838_cov_84.784703_g24440_i0:38-991	348.6	252.0
1307	528325at33208	Duplicated	NODE_30624_length_2762_cov_502.917441_g13230_i0:44-589	291.8	158.0
1308	528325at33208	Duplicated	NODE_111942_length_957_cov_158.263575_g57385_i0:108-653	279.4	158.0
1309	529092at33208	Duplicated	NODE_21426_length_3363_cov_60.117933_g9251_i0:584-1207	181.1	94.0
1310	529092at33208	Duplicated	NODE_80141_length_1347_cov_146.341444_g36911_i0:1322-930	179.5	107.0
1311	529093at33208	Duplicated	NODE_35441_length_2527_cov_228.599022_g15306_i0:216-983	321.1	203.0
1312	529093at33208	Duplicated	NODE_13953_length_4141_cov_450.893559_g6104_i0:52-804	315.7	206.0
1313	529093at33208	Duplicated	NODE_20752_length_3417_cov_434.526914_g6104_i1:52-804	315.7	206.0
1314	529093at33208	Duplicated	NODE_21099_length_3391_cov_401.337854_g6104_i2:52-804	315.7	206.0
1315	529708at33208	Duplicated	NODE_47943_length_2062_cov_255.742584_g20753_i0:352-1244	253.3	227.0
1316	529708at33208	Duplicated	NODE_41652_length_2275_cov_50.159855_g17941_i0:1278-361	224.1	225.0
1317	529852at33208	Duplicated	NODE_70835_length_1507_cov_547.468619_g31808_i0:156-695	179.8	146.0
1318	529852at33208	Duplicated	NODE_26498_length_2999_cov_844.597061_g11430_i0:431-967	175.7	146.0
1319	529852at33208	Duplicated	NODE_33410_length_2620_cov_1137.740479_g11430_i1:351-887	175.7	146.0
1320	529852at33208	Duplicated	NODE_146379_length_708_cov_276.033071_g85265_i0:156-645	158.0	113.0
1321	530431at33208	Duplicated	NODE_23033_length_3239_cov_95.900190_g9949_i0:822-2822	498.7	378.0
1322	530431at33208	Duplicated	NODE_28925_length_2857_cov_51.669899_g12468_i0:2231-579	463.2	422.0
1323	532406at33208	Duplicated	NODE_19059_length_3564_cov_394.268977_g420_i4:3381-2665	258.2	191.0
1324	532406at33208	Duplicated	NODE_3618_length_6890_cov_171.911251_g420_i2:6707-5991	258.2	191.0
1325	532406at33208	Duplicated	NODE_131499_length_800_cov_159.872077_g72549_i0:32-661	239.7	190.0
1326	532693at33208	Duplicated	NODE_28865_length_2861_cov_42.371593_g12435_i0:2182-701	269.1	243.0
1327	532693at33208	Duplicated	NODE_57124_length_1806_cov_28.376803_g25000_i0:1614-196	261.4	277.0
1328	532728at33208	Complete	NODE_53000_length_1913_cov_48.583696_g23073_i0:1373-900	143.2	127.0
1329	532930at33208	Duplicated	NODE_138575_length_755_cov_7.514663_g78450_i0:645-7	212.6	183.0
1330	532930at33208	Duplicated	NODE_28068_length_2903_cov_40.185866_g12116_i0:86-724	194.4	183.0
1331	532930at33208	Duplicated	NODE_31562_length_2713_cov_43.674621_g12116_i1:86-724	194.4	183.0
1332	532930at33208	Duplicated	NODE_39419_length_2361_cov_47.489510_g12116_i2:86-724	194.4	183.0
1333	533666at33208	Complete	NODE_22251_length_3303_cov_231.187926_g81_i25:115-1053	170.4	174.0
1334	533690at33208	Duplicated	NODE_35277_length_2535_cov_143.726239_g1365_i18:2427-1540	243.3	178.0
1335	533690at33208	Duplicated	NODE_63308_length_1661_cov_87.176322_g28048_i0:146-1033	240.3	182.0
1336	533690at33208	Duplicated	NODE_43955_length_2193_cov_93.202358_g1365_i20:134-712	238.8	154.0
1337	533690at33208	Duplicated	NODE_9555_length_4870_cov_78.442777_g1365_i3:4735-4157	238.8	154.0
1338	534172at33208	Duplicated	NODE_75250_length_1427_cov_250.116691_g34156_i0:804-115	320.6	210.0
1339	534172at33208	Duplicated	NODE_91126_length_1188_cov_317.151570_g34156_i1:957-115	320.5	210.0
1340	534172at33208	Duplicated	NODE_89346_length_1212_cov_182.899034_g42280_i0:342-992	304.9	206.0
1341	534206at33208	Duplicated	NODE_83951_length_1289_cov_157.375822_g39097_i0:86-1165	113.5	172.0
