	# Busco id	Status	Sequence	Score	Length
740	416175at33208	Duplicated	rb_E0.L.749237:3936-2971	327.4	255.0
741	416175at33208	Duplicated	rb_E1.L.257145:6-938	325.2	250.0
742	418979at33208	Duplicated	rb_E0.L.733098:268-834	227.5	168.0
743	418979at33208	Duplicated	rb_E1.L.140960:1981-1415	227.5	168.0
744	418979at33208	Duplicated	rb_E1.L.158373:2153-1587	227.5	168.0
745	418979at33208	Duplicated	rb_E1.L.210060:1721-1155	227.5	168.0
746	418979at33208	Duplicated	rb_E1.L.354740:2153-1587	227.5	168.0
747	418979at33208	Duplicated	rb_E1.L.94935:616-1182	227.5	168.0
748	418979at33208	Duplicated	rb_E2.L.20159:2263-1697	227.5	168.0
749	418979at33208	Duplicated	rb_E2.L.27302:616-1182	227.5	168.0
750	418979at33208	Duplicated	rb_E2.L.44269:1817-1251	227.5	168.0
751	418979at33208	Duplicated	rb_E2.L.47405:1838-1272	227.5	168.0
752	418979at33208	Duplicated	rb_E2.L.48654:1287-721	227.5	168.0
753	418979at33208	Duplicated	rb_E3.L.2080:616-1182	227.5	168.0
754	418979at33208	Duplicated	rb_E3.L.3183:1979-1413	227.5	168.0
755	418979at33208	Duplicated	rb_E2.L.43754:98-655	219.3	156.0
756	418979at33208	Duplicated	rb_E1.L.230453:98-655	219.2	156.0
757	418979at33208	Duplicated	rb_E1.L.446612:889-332	219.2	155.0
758	419502at33208	Duplicated	rb_E2.L.40366:1123-290	303.0	229.0
759	419502at33208	Duplicated	rb_E1.L.74700:1021-203	295.1	216.0
760	419914at33208	Duplicated	rb_E2.L.9715:462-1730	359.0	324.0
761	419914at33208	Duplicated	rb_E0.L.714845:242-1531	344.4	331.0
762	419914at33208	Duplicated	rb_E1.L.237398:1359-76	344.3	331.0
763	421396at33208	Duplicated	rb_E2.L.40149:128-1006	386.3	237.0
764	421396at33208	Duplicated	rb_E2.L.37542:426-1250	373.5	234.0
765	421685at33208	Duplicated	rb_E0.L.532795:1027-44	235.2	202.0
766	421685at33208	Duplicated	rb_E1.L.267128:175-1236	217.9	205.0
767	421685at33208	Duplicated	rb_E0.L.1206523:194-1255	217.9	205.0
768	421732at33208	Complete	rb_E1.L.121571:3658-2423	236.4	288.0
769	422158at33208	Duplicated	rb_E1.L.446609:1727-783	419.4	280.0
770	422158at33208	Duplicated	rb_E1.L.246918:630-1484	360.7	250.0
771	422751at33208	Complete	rb_E1.L.235434:154-1443	497.4	347.0
772	423799at33208	Duplicated	rb_E1.L.171198:23-874	312.5	253.0
773	423799at33208	Duplicated	rb_E1.L.366116:23-874	312.5	253.0
774	423799at33208	Duplicated	rb_E0.L.510917:1764-577	305.1	253.0
775	423799at33208	Duplicated	rb_E0.L.813329:1350-577	285.6	230.0
776	423799at33208	Duplicated	rb_E1.L.459640:1001-147	280.6	250.0
777	423848at33208	Complete	rb_E1.L.232734:232-1179	292.3	233.0
778	424392at33208	Duplicated	rb_E1.L.231158:24-851	389.2	230.0
779	424392at33208	Duplicated	rb_E1.L.313980:259-1083	385.3	230.0
780	424392at33208	Duplicated	rb_E1.L.58147:2959-2135	384.6	231.0
781	424392at33208	Duplicated	rb_E2.L.14474:259-1083	384.6	231.0
782	424392at33208	Duplicated	rb_E2.L.8668:259-1083	384.6	231.0
783	424392at33208	Duplicated	rb_E0.L.1185761:1641-904	353.6	203.0
784	424569at33208	Duplicated	rb_E1.L.61811:138-1226	272.7	159.0
785	424569at33208	Duplicated	rb_E2.L.13099:7196-5871	272.6	159.0
786	424569at33208	Duplicated	rb_E1.L.252633:2173-1169	255.3	158.0
787	424646at33208	Complete	rb_E0.S.1271835:2770-2099	130.2	165.0
788	427349at33208	Duplicated	rb_E0.L.638966:1411-458	388.9	242.0
789	427349at33208	Duplicated	rb_E1.L.83645:1590-637	388.9	242.0
790	427349at33208	Duplicated	rb_E1.L.236374:1535-588	379.1	242.0
791	427349at33208	Duplicated	rb_E1.L.434499:61-1008	379.1	242.0
792	427789at33208	Duplicated	rb_E1.L.64551:150-1628	618.0	396.0
793	427789at33208	Duplicated	rb_E2.L.40411:215-1708	581.9	399.0
794	428202at33208	Duplicated	rb_E1.L.86405:1848-505	567.3	351.0
795	428202at33208	Duplicated	rb_E1.L.235249:2832-1549	500.9	348.0
796	428754at33208	Duplicated	rb_E1.L.123143:2193-586	252.8	338.0
797	428754at33208	Duplicated	rb_E2.L.39819:157-1008	249.8	264.0
798	429011at33208	Duplicated	rb_E1.L.59090:1878-1141	173.7	165.0
799	429011at33208	Duplicated	rb_E1.L.243208:989-264	166.3	160.0
800	429274at33208	Duplicated	rb_E2.L.9832:1365-472	239.5	201.0
801	429274at33208	Duplicated	rb_E1.L.242560:1783-884	224.3	195.0
802	429274at33208	Duplicated	rb_E1.L.437867:1822-923	224.3	195.0
803	429751at33208	Complete	rb_E0.L.670466:2139-298	282.7	421.0
804	430701at33208	Duplicated	rb_E1.L.224477:1688-984	197.9	186.0
805	430701at33208	Duplicated	rb_E1.L.289716:1643-939	197.9	186.0
806	430701at33208	Duplicated	rb_E1.L.73235:395-1096	190.6	187.0
807	430701at33208	Duplicated	rb_E0.L.1186416:1033-332	190.5	187.0
808	432050at33208	Complete	rb_E1.L.442818:1065-127	401.2	244.0
809	432155at33208	Duplicated	rb_E1.L.94188:78-938	210.6	172.0
810	432155at33208	Duplicated	rb_E1.L.247714:210-1034	199.7	156.0
811	432287at33208	Complete	rb_E1.L.93333:164-1843	162.6	239.0
812	432522at33208	Duplicated	rb_E0.L.749802:1558-833	106.9	116.0
813	432522at33208	Duplicated	rb_E1.L.328395:823-260	98.6	123.0
814	432522at33208	Duplicated	rb_E1.L.61082:1013-159	96.8	123.0
815	433216at33208	Duplicated	rb_E1.L.303188:1310-330	340.8	261.0
816	433216at33208	Duplicated	rb_E1.L.206708:75-1097	337.4	245.0
817	433606at33208	Duplicated	rb_E1.L.240969:2292-1543	324.8	223.0
818	433606at33208	Duplicated	rb_E1.L.258603:85-825	323.7	221.0
819	433606at33208	Duplicated	rb_E1.L.242895:2328-1543	321.7	221.0
820	434068at33208	Duplicated	rb_E1.L.275180:124-1677	546.3	412.0
821	434068at33208	Duplicated	rb_E1.L.218570:3014-849	537.7	452.0
822	434863at33208	Complete	rb_E1.L.229010:970-62	256.1	239.0
823	435253at33208	Duplicated	rb_E2.L.45278:3035-1095	160.8	279.0
824	435253at33208	Duplicated	rb_E1.L.445506:71-2390	160.4	279.0
825	435678at33208	Complete	rb_E1.L.257817:158-1354	300.3	314.0
826	435921at33208	Duplicated	rb_E1.L.255394:1163-630	180.4	107.0
827	435921at33208	Duplicated	rb_E1.L.262450:1799-1335	161.4	106.0
828	435939at33208	Duplicated	rb_E2.L.24546:262-1017	201.5	163.0
829	435939at33208	Duplicated	rb_E1.L.223427:140-934	182.1	164.0
830	436007at33208	Duplicated	rb_E1.L.210122:4120-2495	607.7	409.0
831	436007at33208	Duplicated	rb_E1.L.307731:209-1972	592.5	391.0
832	436007at33208	Duplicated	rb_E1.L.226521:2490-727	592.5	391.0
833	436098at33208	Duplicated	rb_E1.L.242834:1457-564	231.1	200.0
834	436098at33208	Duplicated	rb_E0.L.498379:437-1489	216.8	205.0
835	436539at33208	Duplicated	rb_E1.L.358623:1130-312	257.3	186.0
836	436539at33208	Duplicated	rb_E2.L.36785:928-119	240.7	178.0
837	437653at33208	Complete	rb_E1.L.459977:936-274	169.8	134.0
838	438133at33208	Duplicated	rb_E1.L.64803:1183-125	529.4	301.0
839	438133at33208	Duplicated	rb_E0.L.486413:1222-86	529.1	301.0
840	438133at33208	Duplicated	rb_E1.L.346319:1234-98	529.1	301.0
841	438133at33208	Duplicated	rb_E4.L.394:37-1131	507.2	302.0
842	438433at33208	Duplicated	rb_E1.L.246898:3285-2470	350.6	201.0
843	438433at33208	Duplicated	rb_E1.L.290707:281-1096	350.6	201.0
844	438433at33208	Duplicated	rb_E3.L.2022:1069-188	340.7	201.0
845	438453at33208	Duplicated	rb_E1.L.257536:1157-159	421.4	237.0
846	438453at33208	Duplicated	rb_E1.L.296760:1461-469	366.1	238.0
847	439736at33208	Duplicated	rb_E0.L.1155718:2960-1635	504.6	358.0
848	439736at33208	Duplicated	rb_E1.L.462695:3-980	469.1	265.0
849	440195at33208	Duplicated	rb_E1.L.225787:1383-502	271.8	200.0
850	440195at33208	Duplicated	rb_E0.L.695147:1046-159	240.6	203.0
851	440195at33208	Duplicated	rb_E0.L.966826:1060-153	240.6	203.0
852	440493at33208	Duplicated	rb_E0.L.730807:1678-227	284.6	230.0
853	440493at33208	Duplicated	rb_E1.L.68028:1550-243	273.3	264.0
854	441575at33208	Duplicated	rb_E1.L.480829:39-2486	365.4	575.0
855	441575at33208	Duplicated	rb_E1.L.224464:2419-386	324.5	462.0
856	442169at33208	Duplicated	rb_E2.L.5513:2186-219	367.0	424.0
857	442169at33208	Duplicated	rb_E0.L.894586:243-1469	359.1	337.0
858	442169at33208	Duplicated	rb_E1.L.198006:141-1979	355.9	381.0
859	442203at33208	Complete	rb_E1.L.114519:1465-188	440.5	342.0
860	442823at33208	Duplicated	rb_E1.L.171740:11-1450	364.4	346.0
861	442823at33208	Duplicated	rb_E2.L.38545:133-1344	355.4	335.0
862	443305at33208	Complete	rb_E2.L.13341:2069-288	335.5	423.0
863	443518at33208	Duplicated	rb_E1.L.363856:1070-237	389.8	259.0
864	443518at33208	Duplicated	rb_E1.L.87565:1148-237	388.0	251.0
865	443518at33208	Duplicated	rb_E1.L.231317:1726-770	371.4	234.0
866	443659at33208	Duplicated	rb_E1.L.290242:165-713	207.4	133.0
867	443659at33208	Duplicated	rb_E2.L.37076:578-33	191.2	141.0
868	443659at33208	Duplicated	rb_E1.L.274340:467-30	189.3	127.0
869	443928at33208	Duplicated	rb_E1.L.166298:87-1331	440.4	348.0
870	443928at33208	Duplicated	rb_E1.L.223798:1666-470	421.9	289.0
871	444160at33208	Duplicated	rb_E2.L.9885:808-98	311.0	193.0
872	444160at33208	Duplicated	rb_E2.L.42416:62-769	304.0	194.0
873	444231at33208	Complete	rb_E2.L.16909:2443-1841	175.0	126.0
874	445031at33208	Duplicated	rb_E0.L.553549:220-1257	322.2	309.0
875	445031at33208	Duplicated	rb_E1.L.227431:2671-1616	289.5	306.0
876	445034at33208	Duplicated	rb_E1.L.233309:30-1187	432.7	317.0
877	445034at33208	Duplicated	rb_E0.L.870356:201-1385	404.2	315.0
878	445034at33208	Duplicated	rb_E1.L.335443:1301-168	380.3	300.0
879	445091at33208	Complete	rb_E1.L.72182:297-1343	289.0	298.0
880	446000at33208	Duplicated	rb_E1.L.267007:1369-515	327.0	219.0
881	446000at33208	Duplicated	rb_E0.L.1135655:1274-573	295.5	202.0
882	446031at33208	Complete	rb_E1.L.311219:93-986	285.2	241.0
883	447320at33208	Duplicated	rb_E0.L.1123621:290-1270	133.6	232.0
884	447320at33208	Duplicated	rb_E1.L.256369:200-1180	133.6	232.0
885	447320at33208	Duplicated	rb_E1.L.480571:200-1180	133.6	232.0
886	447400at33208	Complete	rb_E2.L.20801:3086-2394	154.3	147.0
887	448196at33208	Duplicated	rb_E1.L.347646:96-875	381.1	219.0
888	448196at33208	Duplicated	rb_E1.L.270560:220-999	379.7	219.0
889	448514at33208	Complete	rb_E0.L.1155341:2435-642	306.1	279.0
890	449056at33208	Complete	rb_E1.L.224423:1301-342	278.6	215.0
891	449139at33208	Duplicated	rb_E2.L.10119:62-1309	524.4	314.0
892	449139at33208	Duplicated	rb_E1.L.240753:3258-2038	492.1	315.0
893	449139at33208	Duplicated	rb_E2.L.35367:363-1583	492.1	315.0
894	449189at33208	Duplicated	rb_E0.L.997824:2341-713	615.6	404.0
895	449189at33208	Duplicated	rb_E1.L.308495:82-1710	615.6	404.0
896	449189at33208	Duplicated	rb_E2.L.37405:1985-117	576.9	400.0
897	450643at33208	Duplicated	rb_E0.L.924716:827-36	160.7	199.0
898	450643at33208	Duplicated	rb_E2.L.44887:1343-468	145.1	198.0
899	450785at33208	Duplicated	rb_E1.L.85993:1361-393	140.4	92.0
900	450785at33208	Duplicated	rb_E1.L.227151:127-1146	137.0	92.0
901	450785at33208	Duplicated	rb_E1.L.264387:2838-1819	136.6	92.0
902	450785at33208	Duplicated	rb_E1.L.302219:2841-1822	136.6	92.0
903	450785at33208	Duplicated	rb_E1.L.346229:2563-1544	136.6	92.0
904	450785at33208	Duplicated	rb_E1.L.444808:2168-1149	136.6	92.0
905	451242at33208	Complete	rb_E0.L.814943:138-974	187.5	208.0
906	451957at33208	Duplicated	rb_E0.L.683805:2399-795	538.1	387.0
907	451957at33208	Duplicated	rb_E1.L.56225:2429-795	537.2	387.0
908	451957at33208	Duplicated	rb_E1.L.225880:1862-354	486.5	385.0
909	451957at33208	Duplicated	rb_E1.L.263176:60-1654	486.4	385.0
910	452208at33208	Duplicated	rb_E1.L.150200:102-923	235.6	183.0
911	452208at33208	Duplicated	rb_E1.L.261023:106-858	228.5	193.0
912	452499at33208	Duplicated	rb_E0.L.1001625:119-1189	359.0	274.0
913	452499at33208	Duplicated	rb_E1.L.289914:1275-229	358.3	278.0
914	452574at33208	Duplicated	rb_E1.L.220550:2109-658	458.6	374.0
915	452574at33208	Duplicated	rb_E0.S.1276504:2039-588	458.5	374.0
916	452574at33208	Duplicated	rb_E0.L.1169643:1995-544	403.8	366.0
917	452574at33208	Duplicated	rb_E1.L.228253:223-1674	401.8	366.0
918	453049at33208	Duplicated	rb_E0.L.877609:17-1643	347.0	360.0
919	453049at33208	Duplicated	rb_E1.L.447225:1859-381	347.0	360.0
920	453049at33208	Duplicated	rb_E1.L.59979:62-1582	308.1	379.0
921	453052at33208	Duplicated	rb_E1.L.229312:268-1461	378.5	321.0
922	453052at33208	Duplicated	rb_E2.L.24013:249-1535	334.8	324.0
923	453056at33208	Duplicated	rb_E1.L.185418:2209-929	515.8	371.0
924	453056at33208	Duplicated	rb_E1.L.311993:1892-612	515.8	371.0
925	453687at33208	Duplicated	rb_E1.L.81085:1894-758	364.1	283.0
926	453687at33208	Duplicated	rb_E1.L.224551:1412-321	357.2	280.0
928	455512at33208	Duplicated	rb_E0.L.878464:150-944	210.6	169.0
929	455512at33208	Duplicated	rb_E0.L.1162470:1295-423	195.3	178.0
930	455512at33208	Duplicated	rb_E0.L.801842:121-986	194.8	178.0
931	455941at33208	Duplicated	rb_E1.L.440829:486-1589	188.3	233.0
932	455941at33208	Duplicated	rb_E0.L.630487:1548-628	183.8	226.0
933	456998at33208	Duplicated	rb_E0.L.766644:2122-1256	199.6	214.0
934	456998at33208	Duplicated	rb_E0.L.675574:368-1255	181.0	237.0
935	456998at33208	Duplicated	rb_E0.L.822540:175-1062	181.0	237.0
936	456998at33208	Duplicated	rb_E1.L.325738:175-1062	181.0	237.0
937	456998at33208	Duplicated	rb_E0.L.603747:175-1062	180.2	237.0
938	457777at33208	Duplicated	rb_E1.L.141383:2104-896	576.6	319.0
939	457777at33208	Duplicated	rb_E1.L.342344:57-1256	492.7	319.0
940	458807at33208	Complete	rb_E2.L.36517:131-1108	397.8	269.0
941	458974at33208	Duplicated	rb_E1.L.95299:1749-352	127.7	144.0
942	458974at33208	Duplicated	rb_E2.L.36875:1277-129	115.9	145.0
943	458988at33208	Duplicated	rb_E0.L.618999:1825-107	716.1	465.0
944	458988at33208	Duplicated	rb_E2.L.43934:3105-1360	659.6	466.0
945	459253at33208	Duplicated	rb_E1.L.66325:235-927	271.4	178.0
946	459253at33208	Duplicated	rb_E1.L.132726:815-50	269.1	174.0
947	460044at33208	Duplicated	rb_E1.L.213065:2583-1363	413.0	307.0
948	460044at33208	Duplicated	rb_E0.L.1124049:156-1376	410.6	307.0
949	460044at33208	Duplicated	rb_E0.L.752921:2880-1657	410.3	326.0
950	460518at33208	Complete	rb_E0.L.1234609:2379-1279	409.5	288.0
951	461123at33208	Duplicated	rb_E0.L.1166825:59-1129	193.0	218.0
952	461123at33208	Duplicated	rb_E0.L.1226476:3191-2121	193.0	218.0
953	461123at33208	Duplicated	rb_E1.L.227295:59-1129	193.0	218.0
954	461193at33208	Duplicated	rb_E2.L.30495:4850-3720	260.1	221.0
955	461193at33208	Duplicated	rb_E0.L.634318:437-1561	259.5	221.0
956	461193at33208	Duplicated	rb_E1.L.230365:4079-3207	249.0	202.0
957	461193at33208	Duplicated	rb_E1.L.434696:2670-1678	240.6	211.0
958	462325at33208	Duplicated	rb_E1.L.476605:1118-0	394.9	284.0
959	462325at33208	Duplicated	rb_E2.L.41078:1427-255	372.9	294.0
960	462897at33208	Complete	rb_E0.L.743966:546-2003	440.9	346.0
961	463071at33208	Duplicated	rb_E1.L.230802:1890-373	221.4	267.0
962	463071at33208	Duplicated	rb_E1.L.87666:3053-1806	212.3	257.0
963	464204at33208	Duplicated	rb_E1.L.64251:3151-1997	355.4	309.0
964	464204at33208	Duplicated	rb_E1.L.227831:17-1183	327.2	296.0
965	464243at33208	Complete	rb_E1.L.60311:170-1033	94.9	123.0
966	464286at33208	Complete	rb_E2.L.11629:3092-1578	473.8	393.0
967	464312at33208	Duplicated	rb_E1.L.308991:3649-2324	204.4	296.0
968	464312at33208	Duplicated	rb_E1.L.181220:1028-0	203.2	213.0
969	464987at33208	Duplicated	rb_E1.L.97210:85-789	254.3	165.0
970	464987at33208	Duplicated	rb_E2.L.23096:7187-7750	239.4	150.0
971	464987at33208	Duplicated	rb_E2.L.38316:367-984	238.6	165.0
972	465092at33208	Duplicated	rb_E2.L.42851:78-839	382.1	219.0
973	465092at33208	Duplicated	rb_E1.L.60770:285-1406	372.3	219.0
974	465401at33208	Duplicated	rb_E1.U.1291020:1034-0	256.6	216.0
975	465401at33208	Duplicated	rb_E0.L.869568:969-175	247.8	192.0
976	465512at33208	Duplicated	rb_E1.L.57322:79-3532	919.5	818.0
977	465512at33208	Duplicated	rb_E1.L.225273:3601-194	860.1	821.0
978	465651at33208	Complete	rb_E0.L.727809:314-991	147.1	142.0
979	465703at33208	Duplicated	rb_E1.L.132934:1587-739	297.1	207.0
980	465703at33208	Duplicated	rb_E1.L.141327:30-878	297.1	207.0
981	465703at33208	Duplicated	rb_E1.L.476132:74-928	271.7	207.0
982	465703at33208	Duplicated	rb_E0.L.1140986:1769-1050	268.3	175.0
983	465933at33208	Duplicated	rb_E1.L.54380:876-1973	340.8	245.0
984	465933at33208	Duplicated	rb_E2.L.37806:207-1292	321.6	225.0
985	466616at33208	Complete	rb_E2.L.20487:2344-386	537.1	514.0
986	466942at33208	Duplicated	rb_E2.L.23514:1340-501	148.1	197.0
987	466942at33208	Duplicated	rb_E1.L.194309:307-1146	147.7	197.0
988	467106at33208	Duplicated	rb_E1.L.175660:100-1344	360.9	248.0
989	467106at33208	Duplicated	rb_E0.L.1167844:1609-473	319.2	248.0
990	467142at33208	Complete	rb_E1.L.423413:1281-196	330.4	274.0
991	467744at33208	Duplicated	rb_E0.L.1180021:2146-1202	345.9	265.0
992	467744at33208	Duplicated	rb_E0.L.829895:1740-625	334.8	258.0
993	467744at33208	Duplicated	rb_E1.L.72228:1715-600	334.8	258.0
994	468248at33208	Duplicated	rb_E1.L.255486:750-1880	411.6	268.0
995	468248at33208	Duplicated	rb_E0.L.556132:2821-1532	410.0	278.0
996	468248at33208	Duplicated	rb_E2.L.38442:113-1306	405.6	266.0
997	468359at33208	Duplicated	rb_E0.S.1286741:2051-678	375.6	302.0
998	468359at33208	Duplicated	rb_E1.L.338840:1448-678	337.3	204.0
999	468631at33208	Duplicated	rb_E2.L.15238:263-1003	175.1	168.0
1000	468631at33208	Duplicated	rb_E1.L.282056:1399-587	152.9	166.0
1001	468710at33208	Duplicated	rb_E0.L.772442:2158-1409	171.7	177.0
1002	468710at33208	Duplicated	rb_E0.L.779845:596-1150	167.2	156.0
1003	468710at33208	Duplicated	rb_E0.L.894273:1035-286	166.8	177.0
1004	468757at33208	Duplicated	rb_E1.L.322751:2036-999	367.6	268.0
1005	468757at33208	Duplicated	rb_E0.L.608067:635-3	321.0	193.0
1006	469367at33208	Duplicated	rb_E1.L.210075:1555-308	334.6	291.0
1007	469367at33208	Duplicated	rb_E0.L.976471:62-1045	317.1	261.0
1008	469367at33208	Duplicated	rb_E0.L.875332:208-1404	298.8	281.0
1009	469367at33208	Duplicated	rb_E0.L.901459:2624-1428	298.8	281.0
1010	470197at33208	Duplicated	rb_E1.L.268860:120-1532	210.4	241.0
1011	470197at33208	Duplicated	rb_E1.L.234127:2223-835	202.4	224.0
1012	470523at33208	Duplicated	rb_E0.L.878389:1195-467	261.7	195.0
1013	470523at33208	Duplicated	rb_E1.L.250022:361-1089	260.2	195.0
1014	470523at33208	Duplicated	rb_E1.L.121559:253-1146	259.5	195.0
1015	471608at33208	Duplicated	rb_E1.L.279593:1496-687	289.1	212.0
1016	471608at33208	Duplicated	rb_E2.L.42902:38-871	277.4	213.0
1017	471608at33208	Duplicated	rb_E1.L.184666:596-3	258.3	178.0
1018	471787at33208	Complete	rb_E1.L.74987:70-1665	410.0	293.0
1019	472313at33208	Duplicated	rb_E2.L.6340:80-1072	387.9	252.0
1020	472313at33208	Duplicated	rb_E1.L.82482:131-1072	387.8	252.0
1021	472313at33208	Duplicated	rb_E0.L.1019364:1617-811	356.6	212.0
1022	472352at33208	Complete	rb_E1.L.83145:109-1239	216.3	223.0
1023	473106at33208	Duplicated	rb_E1.L.231150:0-1172	413.7	275.0
1024	473106at33208	Duplicated	rb_E1.L.264554:0-1172	412.5	273.0
1025	473106at33208	Duplicated	rb_E1.L.318387:0-1172	412.5	273.0
1026	473106at33208	Duplicated	rb_E1.L.132568:77-1255	399.2	329.0
1027	474144at33208	Duplicated	rb_E1.L.195037:302-1060	254.8	228.0
1028	474144at33208	Duplicated	rb_E1.L.176553:689-75	237.5	180.0
1029	474144at33208	Duplicated	rb_E1.L.221442:689-75	237.5	180.0
1030	474144at33208	Duplicated	rb_E1.L.81207:731-117	237.5	180.0
1031	474144at33208	Duplicated	rb_E2.L.15312:689-75	237.5	180.0
1032	474302at33208	Complete	rb_E1.L.326222:2160-799	169.3	318.0
1033	474387at33208	Duplicated	rb_E0.L.792600:1532-243	403.0	308.0
1034	474387at33208	Duplicated	rb_E0.L.670189:136-1425	403.0	308.0
1035	474387at33208	Duplicated	rb_E1.L.248608:25-1395	373.9	291.0
1036	475826at33208	Duplicated	rb_E1.L.229193:1157-324	276.9	220.0
1037	475826at33208	Duplicated	rb_E0.L.1212585:1005-169	267.9	217.0
1038	475826at33208	Duplicated	rb_E1.L.72260:148-984	267.9	217.0
1039	476036at33208	Duplicated	rb_E1.L.61713:2046-1159	353.9	238.0
1040	476036at33208	Duplicated	rb_E0.L.796643:1757-867	337.0	238.0
1041	477052at33208	Duplicated	rb_E1.L.62621:142-1038	345.3	234.0
1042	477052at33208	Duplicated	rb_E1.L.309369:54-971	316.4	234.0
1043	477939at33208	Duplicated	rb_E0.L.539991:97-1575	275.5	289.0
1044	477939at33208	Duplicated	rb_E1.L.320855:1-1416	261.2	254.0
1045	477998at33208	Duplicated	rb_E1.L.252951:31-2097	295.2	496.0
1046	477998at33208	Duplicated	rb_E0.L.787219:212-2119	275.4	423.0
1047	478073at33208	Complete	rb_E1.L.378276:57-812	402.6	226.0
1048	478984at33208	Duplicated	rb_E1.L.466946:1210-272	342.0	252.0
1049	478984at33208	Duplicated	rb_E0.L.1122867:927-37	339.1	242.0
1050	478984at33208	Duplicated	rb_E1.L.216578:93-1229	327.5	251.0
1051	480700at33208	Duplicated	rb_E2.L.39282:1217-315	179.5	154.0
1052	480700at33208	Duplicated	rb_E1.L.77673:357-1064	168.2	155.0
1053	480700at33208	Duplicated	rb_E2.L.18077:357-1064	168.2	155.0
1054	480700at33208	Duplicated	rb_E0.L.711552:303-1149	159.2	161.0
1055	480735at33208	Duplicated	rb_E3.L.2025:1262-381	321.0	243.0
1056	480735at33208	Duplicated	rb_E2.L.37618:1411-524	298.0	243.0
1057	481557at33208	Duplicated	rb_E0.L.1186683:1361-105	159.2	251.0
1058	481557at33208	Duplicated	rb_E1.L.168051:56-1396	139.0	268.0
1059	482691at33208	Duplicated	rb_E1.L.148997:1241-282	405.9	254.0
1060	482691at33208	Duplicated	rb_E1.L.228165:1810-746	349.3	246.0
1061	483489at33208	Duplicated	rb_E0.L.844743:2634-967	301.7	290.0
1062	483489at33208	Duplicated	rb_E0.U.1307019:88-1149	293.5	278.0
1063	483489at33208	Duplicated	rb_E1.L.65662:2157-736	292.9	284.0
1064	485003at33208	Duplicated	rb_E1.L.88667:1458-670	260.1	203.0
1065	485003at33208	Duplicated	rb_E1.L.228492:1209-397	225.2	204.0
1066	485003at33208	Duplicated	rb_E1.L.234690:31-843	225.2	204.0
1067	485696at33208	Duplicated	rb_E1.L.71476:151-1014	199.4	214.0
1068	485696at33208	Duplicated	rb_E2.L.42220:2474-1569	190.3	221.0
1069	486370at33208	Duplicated	rb_E2.L.18183:1224-16	271.2	276.0
1070	486370at33208	Duplicated	rb_E0.L.1125314:1711-533	243.1	245.0
1071	486370at33208	Duplicated	rb_E1.L.240759:3502-2324	243.1	245.0
1072	486370at33208	Duplicated	rb_E1.L.242255:70-1248	243.1	245.0
1073	486370at33208	Duplicated	rb_E0.L.762772:1711-533	235.2	245.0
1074	486431at33208	Complete	rb_E0.L.1217381:21-2288	360.9	406.0
1075	486743at33208	Duplicated	rb_E1.L.345929:148-882	123.0	153.0
1076	486743at33208	Duplicated	rb_E2.L.41593:105-854	113.3	156.0
1077	486743at33208	Duplicated	rb_E0.L.813414:1046-297	112.7	156.0
1078	486993at33208	Complete	rb_E0.L.891252:525-1523	244.7	246.0
1079	487873at33208	Complete	rb_E1.L.156067:81-692	94.7	156.0
1080	487987at33208	Duplicated	rb_E1.L.89916:123-806	217.5	162.0
1081	487987at33208	Duplicated	rb_E0.L.947324:168-884	217.3	163.0
1082	487987at33208	Duplicated	rb_E1.L.79212:1325-609	217.3	163.0
1083	487987at33208	Duplicated	rb_E0.L.563500:222-875	215.5	163.0
1084	488559at33208	Duplicated	rb_E0.L.865795:221-847	223.6	168.0
1085	488559at33208	Duplicated	rb_E1.L.121943:593-57	192.5	139.0
1086	488635at33208	Duplicated	rb_E1.L.66611:210-1028	290.3	240.0
1087	488635at33208	Duplicated	rb_E1.L.135109:1484-594	285.6	236.0
1088	489359at33208	Duplicated	rb_E1.L.230357:97-1104	172.3	188.0
1089	489359at33208	Duplicated	rb_E2.L.9455:97-1104	172.3	188.0
1090	489359at33208	Duplicated	rb_E3.L.3051:97-1104	172.3	188.0
1091	489359at33208	Duplicated	rb_E3.L.873:97-1104	172.3	188.0
1092	489858at33208	Duplicated	rb_E1.L.233225:2687-1776	212.2	150.0
1093	489858at33208	Duplicated	rb_E1.L.122000:69-1085	207.9	152.0
1094	489997at33208	Duplicated	rb_E1.L.64562:1956-364	341.7	359.0
1095	489997at33208	Duplicated	rb_E0.L.490685:267-1556	338.7	336.0
1096	490248at33208	Duplicated	rb_E1.L.82760:1226-600	228.9	147.0
1097	490248at33208	Duplicated	rb_E1.L.228124:69-692	208.3	165.0
1098	490961at33208	Duplicated	rb_E0.L.1129869:176-1252	83.9	193.0
1099	490961at33208	Duplicated	rb_E1.L.439805:1002-271	82.0	186.0
1100	490961at33208	Duplicated	rb_E0.L.1177775:490-1203	80.0	183.0
1101	491252at33208	Duplicated	rb_E0.L.630422:895-179	215.3	184.0
1102	491252at33208	Duplicated	rb_E1.S.1245014:371-1087	215.3	184.0
1103	491289at33208	Duplicated	rb_E1.L.109950:4-966	348.7	244.0
1104	491289at33208	Duplicated	rb_E1.L.320654:1986-1057	314.1	242.0
1105	492033at33208	Duplicated	rb_E0.L.1063615:811-194	311.4	173.0
1106	492033at33208	Duplicated	rb_E0.L.521242:774-157	311.4	173.0
