# BUSCO version is: 5.4.7 
# The lineage dataset is: metazoa_odb10 (Creation date: 2021-02-17, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length
433606at33208	Duplicated	rb_E1.L.258603:85-825	323.7	221
433606at33208	Duplicated	rb_E1.L.242895:2328-1543	321.7	221
434068at33208	Duplicated	rb_E1.L.275180:124-1677	546.3	412
434068at33208	Duplicated	rb_E1.L.218570:3014-849	537.7	452
434863at33208	Complete	rb_E1.L.229010:970-62	256.1	239
435253at33208	Duplicated	rb_E2.L.45278:3035-1095	160.8	279
435253at33208	Duplicated	rb_E1.L.445506:71-2390	160.4	279
435678at33208	Complete	rb_E1.L.257817:158-1354	300.3	314
435921at33208	Duplicated	rb_E1.L.255394:1163-630	180.4	107
435921at33208	Duplicated	rb_E1.L.262450:1799-1335	161.4	106
435939at33208	Duplicated	rb_E2.L.24546:262-1017	201.5	163
435939at33208	Duplicated	rb_E1.L.223427:140-934	182.1	164
436007at33208	Duplicated	rb_E1.L.210122:4120-2495	607.7	409
436007at33208	Duplicated	rb_E1.L.307731:209-1972	592.5	391
436007at33208	Duplicated	rb_E1.L.226521:2490-727	592.5	391
436098at33208	Duplicated	rb_E1.L.242834:1457-564	231.1	200
436098at33208	Duplicated	rb_E0.L.498379:437-1489	216.8	205
436539at33208	Duplicated	rb_E1.L.358623:1130-312	257.3	186
436539at33208	Duplicated	rb_E2.L.36785:928-119	240.7	178
437653at33208	Complete	rb_E1.L.459977:936-274	169.8	134
438133at33208	Duplicated	rb_E1.L.64803:1183-125	529.4	301
438133at33208	Duplicated	rb_E0.L.486413:1222-86	529.1	301
438133at33208	Duplicated	rb_E1.L.346319:1234-98	529.1	301
438133at33208	Duplicated	rb_E4.L.394:37-1131	507.2	302
438433at33208	Duplicated	rb_E1.L.246898:3285-2470	350.6	201
438433at33208	Duplicated	rb_E1.L.290707:281-1096	350.6	201
438433at33208	Duplicated	rb_E3.L.2022:1069-188	340.7	201
438453at33208	Duplicated	rb_E1.L.257536:1157-159	421.4	237
438453at33208	Duplicated	rb_E1.L.296760:1461-469	366.1	238
439736at33208	Duplicated	rb_E0.L.1155718:2960-1635	504.6	358
439736at33208	Duplicated	rb_E1.L.462695:3-980	469.1	265
440195at33208	Duplicated	rb_E1.L.225787:1383-502	271.8	200
440195at33208	Duplicated	rb_E0.L.695147:1046-159	240.6	203
440195at33208	Duplicated	rb_E0.L.966826:1060-153	240.6	203
440493at33208	Duplicated	rb_E0.L.730807:1678-227	284.6	230
440493at33208	Duplicated	rb_E1.L.68028:1550-243	273.3	264
441575at33208	Duplicated	rb_E1.L.480829:39-2486	365.4	575
441575at33208	Duplicated	rb_E1.L.224464:2419-386	324.5	462
442169at33208	Duplicated	rb_E2.L.5513:2186-219	367.0	424
442169at33208	Duplicated	rb_E0.L.894586:243-1469	359.1	337
442169at33208	Duplicated	rb_E1.L.198006:141-1979	355.9	381
442203at33208	Complete	rb_E1.L.114519:1465-188	440.5	342
442823at33208	Duplicated	rb_E1.L.171740:11-1450	364.4	346
442823at33208	Duplicated	rb_E2.L.38545:133-1344	355.4	335
443305at33208	Complete	rb_E2.L.13341:2069-288	335.5	423
443518at33208	Duplicated	rb_E1.L.363856:1070-237	389.8	259
443518at33208	Duplicated	rb_E1.L.87565:1148-237	388.0	251
443518at33208	Duplicated	rb_E1.L.231317:1726-770	371.4	234
443659at33208	Duplicated	rb_E1.L.290242:165-713	207.4	133
443659at33208	Duplicated	rb_E2.L.37076:578-33	191.2	141
443659at33208	Duplicated	rb_E1.L.274340:467-30	189.3	127
443928at33208	Duplicated	rb_E1.L.166298:87-1331	440.4	348
443928at33208	Duplicated	rb_E1.L.223798:1666-470	421.9	289
444160at33208	Duplicated	rb_E2.L.9885:808-98	311.0	193
444160at33208	Duplicated	rb_E2.L.42416:62-769	304.0	194
444231at33208	Complete	rb_E2.L.16909:2443-1841	175.0	126
445031at33208	Duplicated	rb_E0.L.553549:220-1257	322.2	309
445031at33208	Duplicated	rb_E1.L.227431:2671-1616	289.5	306
445034at33208	Duplicated	rb_E1.L.233309:30-1187	432.7	317
445034at33208	Duplicated	rb_E0.L.870356:201-1385	404.2	315
445034at33208	Duplicated	rb_E1.L.335443:1301-168	380.3	300
445091at33208	Complete	rb_E1.L.72182:297-1343	289.0	298
446000at33208	Duplicated	rb_E1.L.267007:1369-515	327.0	219
446000at33208	Duplicated	rb_E0.L.1135655:1274-573	295.5	202
446031at33208	Complete	rb_E1.L.311219:93-986	285.2	241
447320at33208	Duplicated	rb_E0.L.1123621:290-1270	133.6	232
447320at33208	Duplicated	rb_E1.L.256369:200-1180	133.6	232
447320at33208	Duplicated	rb_E1.L.480571:200-1180	133.6	232
447400at33208	Complete	rb_E2.L.20801:3086-2394	154.3	147
448196at33208	Duplicated	rb_E1.L.347646:96-875	381.1	219
448196at33208	Duplicated	rb_E1.L.270560:220-999	379.7	219
448514at33208	Complete	rb_E0.L.1155341:2435-642	306.1	279
449056at33208	Complete	rb_E1.L.224423:1301-342	278.6	215
449139at33208	Duplicated	rb_E2.L.10119:62-1309	524.4	314
449139at33208	Duplicated	rb_E1.L.240753:3258-2038	492.1	315
449139at33208	Duplicated	rb_E2.L.35367:363-1583	492.1	315
449189at33208	Duplicated	rb_E0.L.997824:2341-713	615.6	404
449189at33208	Duplicated	rb_E1.L.308495:82-1710	615.6	404
449189at33208	Duplicated	rb_E2.L.37405:1985-117	576.9	400
450643at33208	Duplicated	rb_E0.L.924716:827-36	160.7	199
450643at33208	Duplicated	rb_E2.L.44887:1343-468	145.1	198
450785at33208	Duplicated	rb_E1.L.85993:1361-393	140.4	92
450785at33208	Duplicated	rb_E1.L.227151:127-1146	137.0	92
450785at33208	Duplicated	rb_E1.L.264387:2838-1819	136.6	92
450785at33208	Duplicated	rb_E1.L.302219:2841-1822	136.6	92
450785at33208	Duplicated	rb_E1.L.346229:2563-1544	136.6	92
450785at33208	Duplicated	rb_E1.L.444808:2168-1149	136.6	92
451242at33208	Complete	rb_E0.L.814943:138-974	187.5	208
451957at33208	Duplicated	rb_E0.L.683805:2399-795	538.1	387
451957at33208	Duplicated	rb_E1.L.56225:2429-795	537.2	387
451957at33208	Duplicated	rb_E1.L.225880:1862-354	486.5	385
451957at33208	Duplicated	rb_E1.L.263176:60-1654	486.4	385
452208at33208	Duplicated	rb_E1.L.150200:102-923	235.6	183
452208at33208	Duplicated	rb_E1.L.261023:106-858	228.5	193
452499at33208	Duplicated	rb_E0.L.1001625:119-1189	359.0	274
452499at33208	Duplicated	rb_E1.L.289914:1275-229	358.3	278
452574at33208	Duplicated	rb_E1.L.220550:2109-658	458.6	374
452574at33208	Duplicated	rb_E0.S.1276504:2039-588	458.5	374
452574at33208	Duplicated	rb_E0.L.1169643:1995-544	403.8	366
452574at33208	Duplicated	rb_E1.L.228253:223-1674	401.8	366
453049at33208	Duplicated	rb_E0.L.877609:17-1643	347.0	360
453049at33208	Duplicated	rb_E1.L.447225:1859-381	347.0	360
453049at33208	Duplicated	rb_E1.L.59979:62-1582	308.1	379
453052at33208	Duplicated	rb_E1.L.229312:268-1461	378.5	321
453052at33208	Duplicated	rb_E2.L.24013:249-1535	334.8	324
453056at33208	Duplicated	rb_E1.L.185418:2209-929	515.8	371
453056at33208	Duplicated	rb_E1.L.311993:1892-612	515.8	371
453687at33208	Duplicated	rb_E1.L.81085:1894-758	364.1	283
453687at33208	Duplicated	rb_E1.L.224551:1412-321	357.2	280
454911at33208	Fragmented	rb_E1.L.273074:103-1221	302.9	300
455512at33208	Duplicated	rb_E0.L.878464:150-944	210.6	169
455512at33208	Duplicated	rb_E0.L.1162470:1295-423	195.3	178
455512at33208	Duplicated	rb_E0.L.801842:121-986	194.8	178
455941at33208	Duplicated	rb_E1.L.440829:486-1589	188.3	233
455941at33208	Duplicated	rb_E0.L.630487:1548-628	183.8	226
456998at33208	Duplicated	rb_E0.L.766644:2122-1256	199.6	214
456998at33208	Duplicated	rb_E0.L.675574:368-1255	181.0	237
456998at33208	Duplicated	rb_E0.L.822540:175-1062	181.0	237
456998at33208	Duplicated	rb_E1.L.325738:175-1062	181.0	237
456998at33208	Duplicated	rb_E0.L.603747:175-1062	180.2	237
457777at33208	Duplicated	rb_E1.L.141383:2104-896	576.6	319
457777at33208	Duplicated	rb_E1.L.342344:57-1256	492.7	319
458807at33208	Complete	rb_E2.L.36517:131-1108	397.8	269
458974at33208	Duplicated	rb_E1.L.95299:1749-352	127.7	144
458974at33208	Duplicated	rb_E2.L.36875:1277-129	115.9	145
458988at33208	Duplicated	rb_E0.L.618999:1825-107	716.1	465
458988at33208	Duplicated	rb_E2.L.43934:3105-1360	659.6	466
459253at33208	Duplicated	rb_E1.L.66325:235-927	271.4	178
459253at33208	Duplicated	rb_E1.L.132726:815-50	269.1	174
460044at33208	Duplicated	rb_E1.L.213065:2583-1363	413.0	307
460044at33208	Duplicated	rb_E0.L.1124049:156-1376	410.6	307
460044at33208	Duplicated	rb_E0.L.752921:2880-1657	410.3	326
460518at33208	Complete	rb_E0.L.1234609:2379-1279	409.5	288
461123at33208	Duplicated	rb_E0.L.1166825:59-1129	193.0	218
461123at33208	Duplicated	rb_E0.L.1226476:3191-2121	193.0	218
461123at33208	Duplicated	rb_E1.L.227295:59-1129	193.0	218
461193at33208	Duplicated	rb_E2.L.30495:4850-3720	260.1	221
461193at33208	Duplicated	rb_E0.L.634318:437-1561	259.5	221
461193at33208	Duplicated	rb_E1.L.230365:4079-3207	249.0	202
461193at33208	Duplicated	rb_E1.L.434696:2670-1678	240.6	211
462325at33208	Duplicated	rb_E1.L.476605:1118-0	394.9	284
462325at33208	Duplicated	rb_E2.L.41078:1427-255	372.9	294
462897at33208	Complete	rb_E0.L.743966:546-2003	440.9	346
463071at33208	Duplicated	rb_E1.L.230802:1890-373	221.4	267
463071at33208	Duplicated	rb_E1.L.87666:3053-1806	212.3	257
464204at33208	Duplicated	rb_E1.L.64251:3151-1997	355.4	309
464204at33208	Duplicated	rb_E1.L.227831:17-1183	327.2	296
464243at33208	Complete	rb_E1.L.60311:170-1033	94.9	123
464286at33208	Complete	rb_E2.L.11629:3092-1578	473.8	393
464312at33208	Duplicated	rb_E1.L.308991:3649-2324	204.4	296
464312at33208	Duplicated	rb_E1.L.181220:1028-0	203.2	213
464987at33208	Duplicated	rb_E1.L.97210:85-789	254.3	165
464987at33208	Duplicated	rb_E2.L.23096:7187-7750	239.4	150
464987at33208	Duplicated	rb_E2.L.38316:367-984	238.6	165
465092at33208	Duplicated	rb_E2.L.42851:78-839	382.1	219
465092at33208	Duplicated	rb_E1.L.60770:285-1406	372.3	219
465401at33208	Duplicated	rb_E1.U.1291020:1034-0	256.6	216
465401at33208	Duplicated	rb_E0.L.869568:969-175	247.8	192
465512at33208	Duplicated	rb_E1.L.57322:79-3532	919.5	818
465512at33208	Duplicated	rb_E1.L.225273:3601-194	860.1	821
465651at33208	Complete	rb_E0.L.727809:314-991	147.1	142
465703at33208	Duplicated	rb_E1.L.132934:1587-739	297.1	207
465703at33208	Duplicated	rb_E1.L.141327:30-878	297.1	207
465703at33208	Duplicated	rb_E1.L.476132:74-928	271.7	207
465703at33208	Duplicated	rb_E0.L.1140986:1769-1050	268.3	175
465933at33208	Duplicated	rb_E1.L.54380:876-1973	340.8	245
465933at33208	Duplicated	rb_E2.L.37806:207-1292	321.6	225
466616at33208	Complete	rb_E2.L.20487:2344-386	537.1	514
466942at33208	Duplicated	rb_E2.L.23514:1340-501	148.1	197
466942at33208	Duplicated	rb_E1.L.194309:307-1146	147.7	197
467106at33208	Duplicated	rb_E1.L.175660:100-1344	360.9	248
467106at33208	Duplicated	rb_E0.L.1167844:1609-473	319.2	248
467142at33208	Complete	rb_E1.L.423413:1281-196	330.4	274
467744at33208	Duplicated	rb_E0.L.1180021:2146-1202	345.9	265
467744at33208	Duplicated	rb_E0.L.829895:1740-625	334.8	258
467744at33208	Duplicated	rb_E1.L.72228:1715-600	334.8	258
468248at33208	Duplicated	rb_E1.L.255486:750-1880	411.6	268
468248at33208	Duplicated	rb_E0.L.556132:2821-1532	410.0	278
468248at33208	Duplicated	rb_E2.L.38442:113-1306	405.6	266
468359at33208	Duplicated	rb_E0.S.1286741:2051-678	375.6	302
468359at33208	Duplicated	rb_E1.L.338840:1448-678	337.3	204
468631at33208	Duplicated	rb_E2.L.15238:263-1003	175.1	168
468631at33208	Duplicated	rb_E1.L.282056:1399-587	152.9	166
468710at33208	Duplicated	rb_E0.L.772442:2158-1409	171.7	177
468710at33208	Duplicated	rb_E0.L.779845:596-1150	167.2	156
468710at33208	Duplicated	rb_E0.L.894273:1035-286	166.8	177
468757at33208	Duplicated	rb_E1.L.322751:2036-999	367.6	268
468757at33208	Duplicated	rb_E0.L.608067:635-3	321.0	193
469367at33208	Duplicated	rb_E1.L.210075:1555-308	334.6	291
469367at33208	Duplicated	rb_E0.L.976471:62-1045	317.1	261
469367at33208	Duplicated	rb_E0.L.875332:208-1404	298.8	281
469367at33208	Duplicated	rb_E0.L.901459:2624-1428	298.8	281
470197at33208	Duplicated	rb_E1.L.268860:120-1532	210.4	241
470197at33208	Duplicated	rb_E1.L.234127:2223-835	202.4	224
470523at33208	Duplicated	rb_E0.L.878389:1195-467	261.7	195
470523at33208	Duplicated	rb_E1.L.250022:361-1089	260.2	195
470523at33208	Duplicated	rb_E1.L.121559:253-1146	259.5	195
471608at33208	Duplicated	rb_E1.L.279593:1496-687	289.1	212
471608at33208	Duplicated	rb_E2.L.42902:38-871	277.4	213
471608at33208	Duplicated	rb_E1.L.184666:596-3	258.3	178
471787at33208	Complete	rb_E1.L.74987:70-1665	410.0	293
472313at33208	Duplicated	rb_E2.L.6340:80-1072	387.9	252
472313at33208	Duplicated	rb_E1.L.82482:131-1072	387.8	252
472313at33208	Duplicated	rb_E0.L.1019364:1617-811	356.6	212
472352at33208	Complete	rb_E1.L.83145:109-1239	216.3	223
473106at33208	Duplicated	rb_E1.L.231150:0-1172	413.7	275
473106at33208	Duplicated	rb_E1.L.264554:0-1172	412.5	273
473106at33208	Duplicated	rb_E1.L.318387:0-1172	412.5	273
473106at33208	Duplicated	rb_E1.L.132568:77-1255	399.2	329
474144at33208	Duplicated	rb_E1.L.195037:302-1060	254.8	228
474144at33208	Duplicated	rb_E1.L.176553:689-75	237.5	180
474144at33208	Duplicated	rb_E1.L.221442:689-75	237.5	180
474144at33208	Duplicated	rb_E1.L.81207:731-117	237.5	180
474144at33208	Duplicated	rb_E2.L.15312:689-75	237.5	180
474302at33208	Complete	rb_E1.L.326222:2160-799	169.3	318
474387at33208	Duplicated	rb_E0.L.792600:1532-243	403.0	308
474387at33208	Duplicated	rb_E0.L.670189:136-1425	403.0	308
474387at33208	Duplicated	rb_E1.L.248608:25-1395	373.9	291
475826at33208	Duplicated	rb_E1.L.229193:1157-324	276.9	220
475826at33208	Duplicated	rb_E0.L.1212585:1005-169	267.9	217
475826at33208	Duplicated	rb_E1.L.72260:148-984	267.9	217
476036at33208	Duplicated	rb_E1.L.61713:2046-1159	353.9	238
476036at33208	Duplicated	rb_E0.L.796643:1757-867	337.0	238
477052at33208	Duplicated	rb_E1.L.62621:142-1038	345.3	234
477052at33208	Duplicated	rb_E1.L.309369:54-971	316.4	234
477939at33208	Duplicated	rb_E0.L.539991:97-1575	275.5	289
477939at33208	Duplicated	rb_E1.L.320855:1-1416	261.2	254
477998at33208	Duplicated	rb_E1.L.252951:31-2097	295.2	496
477998at33208	Duplicated	rb_E0.L.787219:212-2119	275.4	423
478073at33208	Complete	rb_E1.L.378276:57-812	402.6	226
478984at33208	Duplicated	rb_E1.L.466946:1210-272	342.0	252
478984at33208	Duplicated	rb_E0.L.1122867:927-37	339.1	242
478984at33208	Duplicated	rb_E1.L.216578:93-1229	327.5	251
480700at33208	Duplicated	rb_E2.L.39282:1217-315	179.5	154
480700at33208	Duplicated	rb_E1.L.77673:357-1064	168.2	155
480700at33208	Duplicated	rb_E2.L.18077:357-1064	168.2	155
480700at33208	Duplicated	rb_E0.L.711552:303-1149	159.2	161
480735at33208	Duplicated	rb_E3.L.2025:1262-381	321.0	243
480735at33208	Duplicated	rb_E2.L.37618:1411-524	298.0	243
481557at33208	Duplicated	rb_E0.L.1186683:1361-105	159.2	251
481557at33208	Duplicated	rb_E1.L.168051:56-1396	139.0	268
482691at33208	Duplicated	rb_E1.L.148997:1241-282	405.9	254
482691at33208	Duplicated	rb_E1.L.228165:1810-746	349.3	246
483489at33208	Duplicated	rb_E0.L.844743:2634-967	301.7	290
483489at33208	Duplicated	rb_E0.U.1307019:88-1149	293.5	278
483489at33208	Duplicated	rb_E1.L.65662:2157-736	292.9	284
485003at33208	Duplicated	rb_E1.L.88667:1458-670	260.1	203
485003at33208	Duplicated	rb_E1.L.228492:1209-397	225.2	204
485003at33208	Duplicated	rb_E1.L.234690:31-843	225.2	204
485696at33208	Duplicated	rb_E1.L.71476:151-1014	199.4	214
485696at33208	Duplicated	rb_E2.L.42220:2474-1569	190.3	221
486370at33208	Duplicated	rb_E2.L.18183:1224-16	271.2	276
486370at33208	Duplicated	rb_E0.L.1125314:1711-533	243.1	245
486370at33208	Duplicated	rb_E1.L.240759:3502-2324	243.1	245
486370at33208	Duplicated	rb_E1.L.242255:70-1248	243.1	245
486370at33208	Duplicated	rb_E0.L.762772:1711-533	235.2	245
486431at33208	Complete	rb_E0.L.1217381:21-2288	360.9	406
486743at33208	Duplicated	rb_E1.L.345929:148-882	123.0	153
486743at33208	Duplicated	rb_E2.L.41593:105-854	113.3	156
486743at33208	Duplicated	rb_E0.L.813414:1046-297	112.7	156
486993at33208	Complete	rb_E0.L.891252:525-1523	244.7	246
487873at33208	Complete	rb_E1.L.156067:81-692	94.7	156
487987at33208	Duplicated	rb_E1.L.89916:123-806	217.5	162
487987at33208	Duplicated	rb_E0.L.947324:168-884	217.3	163
487987at33208	Duplicated	rb_E1.L.79212:1325-609	217.3	163
487987at33208	Duplicated	rb_E0.L.563500:222-875	215.5	163
488559at33208	Duplicated	rb_E0.L.865795:221-847	223.6	168
488559at33208	Duplicated	rb_E1.L.121943:593-57	192.5	139
488635at33208	Duplicated	rb_E1.L.66611:210-1028	290.3	240
488635at33208	Duplicated	rb_E1.L.135109:1484-594	285.6	236
489359at33208	Duplicated	rb_E1.L.230357:97-1104	172.3	188
489359at33208	Duplicated	rb_E2.L.9455:97-1104	172.3	188
489359at33208	Duplicated	rb_E3.L.3051:97-1104	172.3	188
489359at33208	Duplicated	rb_E3.L.873:97-1104	172.3	188
489858at33208	Duplicated	rb_E1.L.233225:2687-1776	212.2	150
489858at33208	Duplicated	rb_E1.L.122000:69-1085	207.9	152
489997at33208	Duplicated	rb_E1.L.64562:1956-364	341.7	359
489997at33208	Duplicated	rb_E0.L.490685:267-1556	338.7	336
490248at33208	Duplicated	rb_E1.L.82760:1226-600	228.9	147
490248at33208	Duplicated	rb_E1.L.228124:69-692	208.3	165
490961at33208	Duplicated	rb_E0.L.1129869:176-1252	83.9	193
490961at33208	Duplicated	rb_E1.L.439805:1002-271	82.0	186
490961at33208	Duplicated	rb_E0.L.1177775:490-1203	80.0	183
491252at33208	Duplicated	rb_E0.L.630422:895-179	215.3	184
491252at33208	Duplicated	rb_E1.S.1245014:371-1087	215.3	184
491289at33208	Duplicated	rb_E1.L.109950:4-966	348.7	244
491289at33208	Duplicated	rb_E1.L.320654:1986-1057	314.1	242
492033at33208	Duplicated	rb_E0.L.1063615:811-194	311.4	173
492033at33208	Duplicated	rb_E0.L.521242:774-157	311.4	173
492033at33208	Duplicated	rb_E1.L.466602:1649-1035	264.7	173
493148at33208	Fragmented	rb_E0.L.1147433:87-521	84.9	104
493505at33208	Duplicated	rb_E1.L.299355:1224-538	278.3	186
493505at33208	Duplicated	rb_E1.L.295734:72-719	266.0	186
493913at33208	Duplicated	rb_E1.L.277470:53-1429	434.3	388
493913at33208	Duplicated	rb_E1.L.64424:1945-356	432.0	448
494057at33208	Complete	rb_E1.L.257958:1744-1118	221.7	172
495100at33208	Duplicated	rb_E1.L.174156:2765-3730	352.6	217
495100at33208	Duplicated	rb_E2.L.24258:2867-3832	352.6	217
495100at33208	Duplicated	rb_E2.L.9955:910-1875	352.6	217
495175at33208	Duplicated	rb_E1.L.131669:2181-1453	240.0	181
495175at33208	Duplicated	rb_E1.L.224570:1588-872	225.2	181
495207at33208	Duplicated	rb_E2.L.8036:97-1110	248.7	247
495207at33208	Duplicated	rb_E1.L.311243:555-1502	218.0	236
495311at33208	Complete	rb_E2.L.26816:1385-780	267.1	163
495329at33208	Duplicated	rb_E0.L.1180146:119-727	163.7	169
495329at33208	Duplicated	rb_E1.L.280623:114-722	163.7	169
495389at33208	Duplicated	rb_E1.L.417048:290-922	132.5	165
495389at33208	Duplicated	rb_E2.L.50713:153-785	132.5	165
495605at33208	Duplicated	rb_E0.L.742486:1337-420	380.4	225
495605at33208	Duplicated	rb_E1.L.249528:417-1319	359.9	225
495802at33208	Duplicated	rb_E2.L.41557:91-507	93.7	66
495802at33208	Duplicated	rb_E0.L.1083787:674-249	89.6	68
495926at33208	Duplicated	rb_E1.L.65007:1641-670	113.3	161
495926at33208	Duplicated	rb_E1.L.224457:1332-535	107.7	144
495926at33208	Duplicated	rb_E1.L.253457:373-1170	107.3	144
495926at33208	Duplicated	rb_E1.L.281453:373-1276	104.5	144
495926at33208	Duplicated	rb_E1.L.260916:373-1193	103.8	134
496070at33208	Duplicated	rb_E1.L.90630:28-813	142.7	177
496070at33208	Duplicated	rb_E1.L.240472:20-787	131.9	173
496070at33208	Duplicated	rb_E0.L.732410:96-605	125.1	144
496219at33208	Duplicated	rb_E2.L.37664:40-996	364.7	232
496219at33208	Duplicated	rb_E2.L.6589:118-1029	362.0	233
498535at33208	Duplicated	rb_E0.L.692184:1373-522	366.1	214
498535at33208	Duplicated	rb_E0.L.1005282:94-930	354.9	216
500261at33208	Duplicated	rb_E1.L.67315:31-1221	364.9	292
500261at33208	Duplicated	rb_E2.L.39073:1351-170	340.0	289
500808at33208	Duplicated	rb_E1.L.284563:2151-1000	406.2	302
500808at33208	Duplicated	rb_E1.L.253405:63-1336	406.2	302
501396at33208	Duplicated	rb_E0.L.532923:111-1046	302.0	167
501396at33208	Duplicated	rb_E1.L.113975:1451-516	302.0	167
501546at33208	Complete	rb_E2.L.7764:1039-491	148.1	145
501788at33208	Complete	rb_E2.L.13500:840-178	241.8	175
502128at33208	Duplicated	rb_E1.L.144718:16-945	402.4	240
502128at33208	Duplicated	rb_E1.L.61160:16-945	402.4	240
502128at33208	Duplicated	rb_E0.L.726733:613-1557	389.4	235
502407at33208	Duplicated	rb_E1.L.246285:28-732	233.2	174
502407at33208	Duplicated	rb_E2.L.36663:2429-1725	233.2	174
502407at33208	Duplicated	rb_E0.L.550887:1051-329	217.9	172
502407at33208	Duplicated	rb_E1.L.90718:3403-2681	217.9	172
502429at33208	Duplicated	rb_E1.L.232919:2334-1684	211.6	177
502429at33208	Duplicated	rb_E1.L.290933:165-815	211.6	177
502584at33208	Complete	rb_E1.L.209904:1456-554	222.2	227
502691at33208	Duplicated	rb_E1.L.103626:1016-300	354.9	205
502691at33208	Duplicated	rb_E1.L.232625:67-771	338.1	205
502691at33208	Duplicated	rb_E2.L.38086:67-771	337.5	205
503333at33208	Duplicated	rb_E1.L.251573:295-1278	446.3	268
503333at33208	Duplicated	rb_E2.L.7179:1313-267	422.3	265
503828at33208	Duplicated	rb_E0.L.987320:1462-401	140.4	129
503828at33208	Duplicated	rb_E1.L.248512:2485-1262	131.8	138
503828at33208	Duplicated	rb_E2.L.37842:17-1240	131.8	138
504207at33208	Duplicated	rb_E2.L.16110:153-1268	411.9	308
504207at33208	Duplicated	rb_E2.L.38943:110-1222	405.3	307
504292at33208	Duplicated	rb_E1.L.272040:2641-1730	239.6	190
504292at33208	Duplicated	rb_E2.L.14660:66-944	228.5	182
504691at33208	Complete	rb_E1.L.107067:95-583	176.7	129
504731at33208	Complete	rb_E1.L.251143:877-101	399.6	237
504912at33208	Duplicated	rb_E2.L.36009:247-828	117.1	132
504912at33208	Duplicated	rb_E1.L.105767:271-900	112.1	133
504912at33208	Duplicated	rb_E0.L.1045871:850-248	111.2	132
505248at33208	Duplicated	rb_E1.L.209620:793-188	270.1	169
505248at33208	Duplicated	rb_E1.L.230696:636-37	266.0	169
505718at33208	Duplicated	rb_E0.L.723600:381-1196	81.4	95
505718at33208	Duplicated	rb_E2.L.40355:1394-486	81.0	95
505718at33208	Duplicated	rb_E1.L.79006:1446-619	71.6	109
508188at33208	Duplicated	rb_E1.L.197728:1602-20	262.5	264
508188at33208	Duplicated	rb_E1.L.174511:115-1711	262.2	258
508188at33208	Duplicated	rb_E1.L.236808:2312-3502	240.4	235
508188at33208	Duplicated	rb_E2.L.43106:2312-3397	240.4	235
508188at33208	Duplicated	rb_E1.L.452201:2312-3424	234.8	235
508379at33208	Duplicated	rb_E1.L.177770:43-564	188.7	147
508379at33208	Duplicated	rb_E1.L.246116:1339-824	184.4	130
508986at33208	Duplicated	rb_E1.L.139431:833-75	73.9	187
508986at33208	Duplicated	rb_E2.L.23198:833-75	73.9	187
509494at33208	Duplicated	rb_E1.L.126693:1051-533	239.4	142
509494at33208	Duplicated	rb_E0.L.507533:118-636	238.7	142
509494at33208	Duplicated	rb_E1.L.137320:625-59	235.7	138
509494at33208	Duplicated	rb_E1.L.122584:107-610	234.9	136
509816at33208	Duplicated	rb_E1.L.57464:1778-1098	239.6	162
509816at33208	Duplicated	rb_E0.U.1307686:966-424	216.0	162
510174at33208	Duplicated	rb_E1.L.229937:2008-734	353.6	267
510174at33208	Duplicated	rb_E1.L.75813:69-929	343.6	246
510522at33208	Duplicated	rb_E1.L.52939:290-1015	222.2	197
510522at33208	Duplicated	rb_E1.L.186901:3312-2587	221.9	197
510522at33208	Duplicated	rb_E1.L.54056:3513-2788	221.9	197
510522at33208	Duplicated	rb_E2.L.41052:17-793	205.3	198
510581at33208	Duplicated	rb_E0.L.912777:453-1514	290.8	230
510581at33208	Duplicated	rb_E1.L.58720:1911-1009	253.1	227
511272at33208	Duplicated	rb_E1.L.153661:2210-1296	243.1	219
511272at33208	Duplicated	rb_E1.L.52790:2210-1296	243.1	219
511386at33208	Duplicated	rb_E0.L.788094:236-2083	470.7	431
511386at33208	Duplicated	rb_E1.L.170446:3910-2012	470.6	431
511386at33208	Duplicated	rb_E0.L.1114141:76-1947	450.5	459
511575at33208	Duplicated	rb_E1.L.391998:80-625	279.1	155
511575at33208	Duplicated	rb_E0.L.1145489:55-588	244.6	147
511668at33208	Complete	rb_E1.L.375645:1117-374	221.7	197
514121at33208	Duplicated	rb_E2.L.41259:1773-940	297.7	198
514121at33208	Duplicated	rb_E1.L.101518:59-871	292.5	206
514121at33208	Duplicated	rb_E1.L.160071:2140-1328	292.5	206
514121at33208	Duplicated	rb_E2.L.18251:5990-5178	292.5	206
514121at33208	Duplicated	rb_E2.L.44170:2433-1621	292.5	206
514121at33208	Duplicated	rb_E1.L.62550:1249-3	286.4	206
514296at33208	Complete	rb_E0.L.579218:60-629	243.2	135
514565at33208	Duplicated	rb_E0.L.852510:13-681	377.1	190
514565at33208	Duplicated	rb_E0.L.955400:13-681	377.1	190
514565at33208	Duplicated	rb_E1.L.54376:13-681	377.1	190
514565at33208	Duplicated	rb_E0.L.883205:124-762	360.2	190
514675at33208	Duplicated	rb_E0.L.502785:225-890	218.6	202
514675at33208	Duplicated	rb_E2.L.35636:117-806	198.3	202
514675at33208	Duplicated	rb_E0.L.735234:969-319	192.2	191
514698at33208	Duplicated	rb_E0.L.551083:144-776	216.6	155
514698at33208	Duplicated	rb_E0.L.998567:797-165	216.6	155
